field_id,date_of_image,latitude,longitude,NDVI,GNDVI,NDWI,SAVI,soil_moisture,temperature,rainfall,crop_type,N,P,K,pH,humidity,yield
Field_73,2023-12-11,23.38666321,77.48365068,0.32816985,0.41814858,-0.41814858,0.49218250,26.36031901,10.74807914,12.91687783,Linseed,77.80430654,52.73724066,23.21395715,5.66262294,81.62057433,44.58932890
Field_73,2023-11-27,23.38666321,77.48365068,0.29597131,0.37956502,-0.37956502,0.44389243,28.65940378,19.80367787,12.68920962,Linseed,80.24503437,52.48012078,43.09694456,5.98656586,67.01457704,43.81730963
Field_73,2023-12-12,23.38666321,77.48365068,0.42434445,0.45396446,-0.45396446,0.63641475,23.54918481,8.33312401,6.95799187,Linseed,74.51048509,63.37545256,35.34497349,6.03452540,63.65280666,35.35639580
Field_73,2023-12-27,23.38666321,77.48365068,0.47016120,0.49735765,-0.49735765,0.70513379,20.86541814,10.53993332,7.26562618,Linseed,80.34485810,58.16324637,36.03742526,6.25563488,81.27028113,36.45182854
Field_74,2023-01-16,26.75810493,81.02145185,0.37388608,0.34144704,-0.34144704,0.56074896,29.81014086,13.70423022,13.62810577,Linseed,70.99651457,60.66879752,38.68023536,5.88191366,64.27145864,47.94865597
Field_74,2023-01-31,26.75810493,81.02145185,0.54667614,0.50710154,-0.50710154,0.81989994,19.58641486,4.30280881,7.92699290,Linseed,77.84812592,64.10143413,28.93972218,5.23141279,69.15197572,39.24779020
Field_74,2023-02-15,26.75810493,81.02145185,0.55699963,0.53904592,-0.53904592,0.83539144,17.84976274,14.71800200,7.94392690,Linseed,67.21010167,62.91464487,38.58882794,6.30425002,63.89789205,39.14346327
Field_74,2023-02-03,26.75810493,81.02145185,0.54912812,0.54199545,-0.54199545,0.82357906,17.77953768,8.60603963,7.86678313,Linseed,61.31599142,59.55217899,41.81893624,5.26010350,82.10384019,38.79918441
Field_74,2023-03-17,26.75810493,81.02145185,0.42727142,0.44764195,-0.44764195,0.64080929,23.84214671,26.19781332,8.91951338,Linseed,58.75690360,53.49666541,66.00000000,6.24533942,59.83878344,45.99774242
Field_74,2023-01-04,26.75810493,81.02145185,0.34359907,0.38850655,-0.38850655,0.51532880,27.71639408,9.80682676,6.39070292,Linseed,81.56181201,54.38183721,29.90954479,5.61693371,75.80558335,33.26985724
Field_74,2023-04-16,26.75810493,81.02145185,0.28708603,0.36034812,-0.36034812,0.43057998,29.73144736,13.78113567,5.95135973,Linseed,82.20130452,62.66405485,44.47904826,6.94072964,57.99680990,31.52759755
Field_74,2023-01-05,26.75810493,81.02145185,0.26575248,0.34516001,-0.34516001,0.39858399,30.72489531,5.77909543,12.95733127,Linseed,86.76460633,65.20826779,38.78567378,6.58461349,79.15545571,43.33740576
Field_74,2023-05-16,26.75810493,81.02145185,0.29743108,0.37468151,-0.37468151,0.44609731,28.89386898,12.03570931,6.01062873,Linseed,67.53598662,74.75983919,33.74768339,5.92566788,71.58496333,31.69452063
Field_74,2023-05-31,26.75810493,81.02145185,0.28155992,0.32848057,-0.32848057,0.42229631,31.41518117,17.90484608,5.97770151,Linseed,98.95000000,61.58286018,50.21722272,6.86810595,83.31121800,31.80928025
Field_74,2023-06-15,26.75810493,81.02145185,0.26067965,0.31341953,-0.31341953,0.39098119,32.39751099,33.69166497,12.45401520,Linseed,79.15173671,54.08747830,50.90288741,6.31697108,73.19270150,43.35827115
Field_74,2023-08-29,26.75810493,81.02145185,0.10742559,0.05199789,-0.05199789,0.16111932,47.31200706,34.84112176,12.58007941,Linseed,87.55716941,53.27141419,37.11352311,6.86870104,69.09589727,42.33586726
Field_74,2023-09-28,26.75810493,81.02145185,0.65453408,0.57644674,-0.57644674,0.98164978,14.94380643,19.40310774,8.72759473,Linseed,91.31632131,55.75523734,61.48482040,5.84706172,80.63531863,42.32543457
Field_74,2023-10-13,26.75810493,81.02145185,0.60368305,0.54911764,-0.54911764,0.90539594,16.85868508,11.40800167,8.33717198,Linseed,77.37381174,62.55886823,38.08982119,6.58776404,80.90779904,40.79182873
Field_74,2023-10-28,26.75810493,81.02145185,0.38282547,0.32898838,-0.32898838,0.57417447,30.35503754,13.08069584,13.74476220,Linseed,63.01995169,54.66618993,35.64607287,5.69991433,67.29663956,48.54331946
Field_74,2023-12-11,26.75810493,81.02145185,0.39028553,0.42998339,-0.42998339,0.58534754,25.12160261,6.21763716,14.04110718,Linseed,92.57033762,62.56476515,26.34965562,5.90837298,61.66652481,47.41658864
Field_74,2023-11-27,26.75810493,81.02145185,0.45212552,0.53856378,-0.53856378,0.67807099,18.94544893,17.59879119,13.63186888,Linseed,62.45635996,49.35883581,51.47497354,6.45593917,56.97991751,47.88605981
Field_74,2023-12-12,26.75810493,81.02145185,0.39220092,0.40773813,-0.40773813,0.58820826,26.23798111,9.87557116,6.78018489,Linseed,98.95000000,58.34622331,46.87948460,5.29815048,86.15000000,34.84519385
Field_74,2023-12-27,26.75810493,81.02145185,0.35309481,0.35712756,-0.35712756,0.52956402,29.22176349,5.82573850,13.17182858,Linseed,68.26151374,61.11059861,38.10381910,6.20009389,62.43962096,46.64456937
Field_75,2023-01-16,25.41662535,82.83942679,0.54944354,0.46992187,-0.46992187,0.82406551,21.45670815,10.75625463,15.53506217,Linseed,75.61516696,38.39825717,48.07592858,5.71054762,65.87898639,53.77009853
Field_75,2023-01-31,25.41662535,82.83942679,0.68456080,0.63058358,-0.63058358,1.02671737,11.87268349,12.23573767,8.86871138,Linseed,98.92001438,57.64230555,54.36025048,6.27315248,82.46894221,42.63841535
Field_75,2023-02-15,25.41662535,82.83942679,0.62037405,0.59337343,-0.59337343,0.93044276,14.42832806,13.95350622,8.38232931,Linseed,73.85741851,51.71248116,33.60138677,5.92757332,74.87480809,40.73966526
Field_75,2023-02-03,25.41662535,82.83942679,0.57939730,0.55619296,-0.55619296,0.86897769,16.74541546,12.72293346,15.26035508,Linseed,69.21555796,62.21599270,44.70323946,6.03887570,76.64332507,53.42581967
Field_75,2023-03-17,25.41662535,82.83942679,0.57369839,0.57917369,-0.57917369,0.86041615,15.63012112,27.73707077,15.12488309,Linseed,68.33152136,60.27994145,47.57051830,6.93927086,83.94738663,52.76856003
Field_75,2023-01-04,25.41662535,82.83942679,0.34282262,0.38286738,-0.38286738,0.51416797,28.01228455,5.94855606,13.14736836,Linseed,67.37272250,62.56787699,41.87137436,5.75496753,84.95474474,45.83081934
Field_75,2023-04-16,25.41662535,82.83942679,0.27520516,0.33192869,-0.33192869,0.41275993,31.30400518,10.40247996,5.91278785,Linseed,91.60583759,49.02888803,56.03714640,5.49928231,84.64650185,31.50673216
Field_75,2023-01-05,25.41662535,82.83942679,0.32016110,0.30769865,-0.30769865,0.48004909,32.08216783,8.11780405,13.37127345,Linseed,78.52128497,46.07891012,55.41206690,5.61166235,67.00392087,46.25855974
Field_75,2023-05-16,25.41662535,82.83942679,0.30760329,0.35256168,-0.35256168,0.46135839,29.91951658,13.10203588,6.15362694,Linseed,63.75397882,58.93290668,32.58718946,6.69801815,64.60777102,32.43524182
Field_75,2023-05-31,25.41662535,82.83942679,0.29804196,0.34006556,-0.34006556,0.44701884,30.65527192,28.67601972,6.09718028,Linseed,61.75823400,55.49592688,51.58405128,6.25377851,81.21887587,32.26831874
Field_75,2023-06-15,25.41662535,82.83942679,0.23997510,0.29571482,-0.29571482,0.35992767,33.51304398,29.14704247,12.30913543,Linseed,84.82906693,65.57442114,23.16432746,6.10576551,63.91695709,42.76360766
Field_75,2023-08-29,25.41662535,82.83942679,0.66472870,0.59902862,-0.59902862,0.99696637,13.68656073,31.69163857,15.62349527,Linseed,65.65552175,45.03968621,35.59765694,6.48212408,65.84154524,56.24264672
Field_75,2023-09-28,25.41662535,82.83942679,0.70179571,0.62158062,-0.62158062,1.05254622,12.15639622,6.79301675,16.46831364,Linseed,55.29807331,54.34466632,34.63604649,6.57840327,61.24168240,57.79711794
Field_75,2023-10-13,25.41662535,82.83942679,0.64419299,0.58406990,-0.58406990,0.96615978,14.66014680,10.50058801,8.61752374,Linseed,87.54005005,53.78041556,47.66642870,6.30255361,76.88282923,41.80379993
Field_75,2023-10-28,25.41662535,82.83942679,0.57825708,0.58922902,-0.58922902,0.86726122,15.07009479,20.90642856,14.65731657,Linseed,85.29163670,53.50607931,52.67105982,6.10666351,75.44151719,52.52860809
Field_75,2023-12-11,25.41662535,82.83942679,0.28022233,0.31956918,-0.31956918,0.42028200,31.88389615,11.17103735,5.98616851,Linseed,73.79493909,58.58716900,32.77684782,6.14137619,66.37978976,31.89274180
Field_75,2023-11-27,25.41662535,82.83942679,0.31958703,0.37613043,-0.37613043,0.47931154,28.59360474,16.33738795,8.96372993,Linseed,76.11038683,58.05467666,35.22070600,5.87304313,75.43409386,42.96182882
Field_75,2023-12-12,25.41662535,82.83942679,0.38850845,0.38823341,-0.38823341,0.58268193,27.27168806,7.39779391,6.79241500,Linseed,78.80645710,46.54830028,20.27823075,5.95396471,86.15000000,35.00168424
Field_75,2023-12-27,25.41662535,82.83942679,0.27855993,0.23619930,-0.23619930,0.41779009,36.15810475,5.20523916,12.82468161,Linseed,59.48788039,81.10000000,37.10965118,5.35747026,70.80464954,45.46567509
Field_76,2023-01-01,23.48186345,77.41652187,0.69699283,0.60875797,-0.60875797,1.04535696,12.86022810,5.51445687,9.03146592,Sesame,83.63668660,52.13790026,31.82478285,6.08639297,66.85482295,43.46259808
Field_76,2023-01-16,23.48186345,77.41652187,0.74414243,0.68250652,-0.68250652,1.11606226,8.61277175,6.15627442,9.27889046,Sesame,80.04285293,61.89136176,46.67289831,5.87861331,84.02058390,44.13029041
Field_76,2023-01-31,23.48186345,77.41652187,0.57317352,0.48389776,-0.48389776,0.85964654,20.50068708,5.59534981,8.21769321,Sesame,56.29265671,54.77828279,32.01332820,5.77766639,75.42827128,40.63533834
Field_76,2023-02-15,23.48186345,77.41652187,0.61565456,0.60845071,-0.60845071,0.92333462,13.70661539,8.60655172,8.30518554,Sesame,70.79370982,79.55318798,43.80744680,6.58936617,46.12776146,40.32235755
Field_76,2023-02-03,23.48186345,77.41652187,0.42526180,0.50871079,-0.50871079,0.63779543,20.74422914,14.23302356,6.83757233,Sesame,68.97296426,42.82369675,53.79232200,6.06449229,58.03817099,34.53221307
Field_76,2023-03-17,23.48186345,77.41652187,0.23974229,0.33376174,-0.33376174,0.35955516,31.57257980,20.35368020,13.09468481,Sesame,74.43716260,45.54483483,28.05195520,6.28176274,86.15000000,42.58625188
Field_76,2023-01-04,23.48186345,77.41652187,0.18433107,0.30422875,-0.30422875,0.27645665,33.64657087,11.33939827,5.16581035,Sesame,76.07678770,52.16365053,20.29664922,5.84318321,79.96834501,28.43952049
Field_76,2023-04-16,23.48186345,77.41652187,0.15652164,0.26361585,-0.26361585,0.23474739,36.00445762,13.98489268,5.01246359,Sesame,71.58074444,56.82801143,30.95707304,6.53157646,63.43958060,28.00134739
Field_76,2023-01-05,23.48186345,77.41652187,0.18927803,0.29706041,-0.29706041,0.28386812,33.96209479,13.47070710,5.22602012,Sesame,83.15430813,51.47065473,48.23096808,5.66211243,70.02229889,28.74206858
Field_76,2023-05-16,23.48186345,77.41652187,0.16918939,0.27173862,-0.27173862,0.25374436,35.46029901,23.95474102,5.10654136,Sesame,65.48380250,57.98419782,36.59234693,6.32957575,72.98554473,28.35605895
Field_76,2023-05-31,23.48186345,77.41652187,0.18965541,0.30818361,-0.30818361,0.28443632,33.39024178,10.50939241,5.20344146,Sesame,98.95000000,56.13346757,27.45126549,5.88797484,74.62666560,28.57514550
Field_76,2023-06-15,23.48186345,77.41652187,0.17058464,0.30371678,-0.30371678,0.25583464,33.81310476,34.99593293,5.04350925,Sesame,72.99251626,53.96926690,44.69002317,6.92749801,69.34012976,27.91788585
Field_76,2023-08-29,23.48186345,77.41652187,0.79571200,0.71026854,-0.71026854,1.19343422,6.66844822,27.38559242,16.89354516,Sesame,87.32909835,64.60361655,43.61163173,6.28815335,78.66442383,58.40221412
Field_76,2023-09-13,23.48186345,77.41652187,0.79571200,0.71026854,-0.71026854,1.19343422,6.66844822,28.00970171,16.33472321,Sesame,86.49994550,59.82485402,42.44183773,5.83453859,61.99351975,58.08923334
Field_76,2023-09-28,23.48186345,77.41652187,0.56281754,0.54076129,-0.54076129,0.84411104,17.70275103,26.74410164,7.99190656,Sesame,93.00648843,50.15009577,52.71558394,6.06498334,72.59954316,39.34168443
Field_76,2023-10-13,23.48186345,77.41652187,0.42058792,0.47681098,-0.47681098,0.63078029,22.42090666,20.07529779,6.87144032,Sesame,65.68767676,56.62602855,32.60084972,7.09257488,74.93991932,34.85562654
Field_76,2023-10-28,23.48186345,77.41652187,0.30292666,0.38004230,-0.38004230,0.45431241,28.56399805,20.21502358,6.04731906,Sesame,68.21090470,49.44554259,37.24737562,5.50959788,86.15000000,31.83014564
Field_76,2023-12-11,23.48186345,77.41652187,0.30184832,0.35041938,-0.35041938,0.45268888,30.08768645,6.77869680,13.01565948,Sesame,88.93376959,65.80713244,35.67820299,5.41836893,72.41991462,44.68322313
Field_76,2023-11-27,23.48186345,77.41652187,0.40274697,0.41872892,-0.41872892,0.60401562,25.56903773,26.09794831,13.67608543,Sesame,55.28276770,56.54475215,35.15423277,6.26736834,81.55089354,47.87562712
Field_76,2023-12-12,23.48186345,77.41652187,0.66433896,0.58017641,-0.58017641,0.99634526,14.65321737,13.23834048,8.80662005,Sesame,86.95959288,67.51256919,24.90152813,6.10081946,71.31109510,42.64884804
Field_76,2023-12-27,23.48186345,77.41652187,0.63945551,0.55172756,-0.55172756,0.95905559,16.36007136,5.17341650,8.65139173,Sesame,98.95000000,57.75160445,40.96549669,6.47230625,76.02138159,42.12721340
Field_77,2023-01-01,21.18610765,81.67666203,0.35083559,0.43117502,-0.43117502,0.52616330,25.46364996,10.80773173,6.35495337,Sesame,82.37445561,66.59463245,33.80820293,5.96542170,73.85034776,32.87341492
Field_77,2023-01-16,21.18610765,81.67666203,0.27405163,0.29315509,-0.29315509,0.41101573,33.29573557,9.63463742,12.90370694,Sesame,83.36806287,75.38402877,23.94525305,5.95025205,81.27589644,44.44327120
Field_77,2023-01-31,21.18610765,81.67666203,0.38766835,0.44459682,-0.44459682,0.58141105,24.40210579,14.02309395,6.65223912,Sesame,69.25279062,36.62847213,56.42645663,6.45002078,80.32752761,34.08360728
Field_77,2023-02-15,21.18610765,81.67666203,0.34433069,0.40472739,-0.40472739,0.51641654,26.88061536,13.40705203,6.35871648,Sesame,63.04941916,34.90037446,54.23715153,6.07610944,75.08869151,33.04033800
Field_77,2023-02-03,21.18610765,81.67666203,0.32494083,0.40362412,-0.40362412,0.48733540,27.13497889,11.41815908,12.80586606,Sesame,78.56037908,54.26283841,31.00175570,5.95031740,69.75745395,44.62062697
Field_77,2023-03-17,21.18610765,81.67666203,0.25604037,0.31436356,-0.31436356,0.38400543,32.39668547,19.35244118,5.78201975,Sesame,98.95000000,50.40170756,49.28519111,6.79294915,74.81554661,31.04769368
Field_77,2023-01-04,21.18610765,81.67666203,0.27098191,0.35588742,-0.35588742,0.40641542,30.12369924,5.84611259,13.13325670,Sesame,79.02175582,61.15545754,62.20755766,6.37287149,86.15000000,43.47303077
Field_77,2023-01-05,21.18610765,81.67666203,0.27990833,0.29790094,-0.29790094,0.41981196,32.99357787,8.57013983,13.44841723,Sesame,80.17440423,59.45483760,55.54618490,6.62689132,66.68112105,44.90230968
Field_77,2023-05-16,21.18610765,81.67666203,0.36615809,0.41804690,-0.41804690,0.54916835,25.97754256,11.24058923,13.76734087,Sesame,98.95000000,54.05027483,40.44084334,5.34634890,86.15000000,46.51937706
Field_77,2023-05-31,21.18610765,81.67666203,0.28014784,0.37083187,-0.37083187,0.42016981,29.26695997,21.03765836,5.21943468,Sesame,56.68596807,55.52627001,37.93829323,5.85471612,62.20071928,31.08942445
Field_77,2023-06-15,21.18610765,81.67666203,0.22745356,0.32639266,-0.32639266,0.34113700,32.07438035,29.43566132,12.22916933,Sesame,68.39773081,47.85148809,26.79018254,5.89516187,69.33643052,41.75163646
Field_77,2023-09-28,21.18610765,81.67666203,0.64722204,0.58517539,-0.58517539,0.97069084,14.57276019,16.49376938,15.87374214,Sesame,85.01906737,56.20627535,42.00482934,6.41485951,72.53590657,55.92966594
Field_77,2023-10-13,21.18610765,81.67666203,0.66500831,0.61030585,-0.61030585,0.99737136,13.10784044,19.93859030,8.74170639,Sesame,63.36311980,60.58489134,44.69155634,6.41735682,71.51196680,42.20024225
Field_77,2023-10-28,21.18610765,81.67666203,0.51651753,0.50186967,-0.50186967,0.77466864,20.16158330,27.77096038,14.71564479,Sesame,91.33761901,62.85226507,32.48065173,6.02387330,72.15541852,51.53750228
Field_77,2023-12-11,21.18610765,81.67666203,0.45933206,0.50616026,-0.50616026,0.68890195,20.52651498,6.67821013,7.14802897,Sesame,66.44437195,79.14330548,34.11503521,5.85102685,72.52098251,35.88846313
Field_77,2023-11-27,21.18610765,81.67666203,0.38638048,0.45335760,-0.45335760,0.57948233,23.96789487,19.06529345,13.97431196,Sesame,93.48987838,63.01802689,32.02542281,6.21251473,71.71341247,46.86365592
Field_77,2023-12-12,21.18610765,81.67666203,0.35123948,0.40589773,-0.40589773,0.52677623,26.75029392,12.34228433,6.41798547,Sesame,91.18675303,46.03273215,44.37737290,6.15505617,65.66017708,33.29072263
Field_77,2023-12-27,21.18610765,81.67666203,0.36224560,0.42926291,-0.42926291,0.54328064,25.44476146,14.28586182,6.46126125,Sesame,80.07839520,53.46632325,53.41465635,6.15890813,76.06840710,33.34288609
Field_78,2023-01-01,19.64200253,75.40278594,0.48312931,0.52409983,-0.52409983,0.72456817,19.36740393,19.50160760,7.31830973,Sesame,63.22384680,41.35500541,51.34336181,6.48574194,66.87997814,36.52485739
Field_78,2023-01-16,19.64200253,75.40278594,0.45684138,0.50416353,-0.50416353,0.68514606,20.65391343,19.97587343,7.13109497,Sesame,84.53093007,43.41069017,50.76156269,6.11007043,66.26883297,35.82586697
Field_78,2023-01-31,19.64200253,75.40278594,0.43733142,0.47963294,-0.47963294,0.65588988,22.10580580,18.60967263,7.01443853,Sesame,93.74968695,59.53385903,47.17559045,5.67079390,80.51639125,35.46072272
Field_78,2023-02-15,19.64200253,75.40278594,0.42075058,0.49105792,-0.49105792,0.63102694,21.69173433,15.85105083,6.83851310,Sesame,79.00395208,65.25637551,63.75515889,6.00234245,83.56569038,34.63653999
Field_78,2023-02-03,19.64200253,75.40278594,0.47526925,0.57337802,-0.57337802,0.71279477,16.93131775,21.56568831,7.13297652,Sesame,77.41027280,43.02440279,41.05877165,6.64364643,74.56857801,35.45029003
Field_78,2023-03-17,19.64200253,75.40278594,0.37730003,0.43753023,-0.43753023,0.56586359,24.86884703,28.42633353,13.96678574,Sesame,74.28506016,34.09941198,57.14170036,6.76244065,83.39668442,46.75932899
Field_78,2023-01-04,19.64200253,75.40278594,0.30985557,0.39344085,-0.39344085,0.46471477,27.80904521,24.53373559,6.07742394,Sesame,98.95000000,44.63410463,62.29044657,6.37018860,79.32574400,31.88230910
Field_78,2023-04-16,19.64200253,75.40278594,0.25342002,0.33819252,-0.33819252,0.38007314,31.20663579,31.36472393,5.70299442,Sesame,61.49811667,43.98856666,33.20081595,7.05091632,70.92974607,30.56778981
Field_78,2023-01-05,19.64200253,75.40278594,0.27187050,0.36201276,-0.36201276,0.40759325,29.80183749,19.08066940,12.90464772,Sesame,74.23478046,64.32559003,58.48857057,6.43571854,66.30191699,43.28524230
Field_78,2023-05-16,19.64200253,75.40278594,0.20561403,0.31637900,-0.31637900,0.30837529,32.80876597,23.20295477,5.32668334,Sesame,77.09163054,48.41442746,49.45262950,6.79156291,70.07965324,29.06548206
Field_78,2023-05-31,19.64200253,75.40278594,0.16633291,0.27341021,-0.27341021,0.24946191,35.40411335,26.18125761,5.07737725,Sesame,98.95000000,53.97778721,38.35554830,6.48431504,65.38007459,28.22043394
Field_78,2023-06-15,19.64200253,75.40278594,0.14346496,0.25584066,-0.25584066,0.21516519,36.53483876,42.65291668,11.73526103,Sesame,61.74963242,34.70508492,54.93745138,7.06279260,72.93824686,39.34168443
Field_78,2023-09-28,19.64200253,75.40278594,0.68312944,0.62029591,-0.62029591,1.02455482,12.41263528,32.20607019,19.07238632,Sesame,74.11623680,56.16719433,39.80522274,6.39943455,77.98853953,58.53783913
